广东频道,#genre#
广州影视,https://tencentplaygsm.gztv.com/live/yingshi.m3u8?txTime=65797d58&txSecret=6fee6e4ead49f4ccfb8113f0a580acb3
广州影视,https://tencentplaywebsite.gztv.com/live/yingshi.m3u8?txSecret=074974bc25835d38fda6936ae40aabe9&txTime=193108637cb
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=c651b79c107d9cde3914d011cbb896a6&txTime=190def3c97d
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=f80e5b7654c57c7571a314d94befe320&txTime=19019c051d5
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州新闻,https://tencentplaywebsite.gztv.com/live/xinwen.m3u8?txSecret=c53d0e4d014632321a8e0efd6abecda4&txTime=193108637cb
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=dd1b312cc1b5cbe9fad85bf5ddce4b10&txTime=190723b940c
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=0901a0ee80ee6b60f0731399e0de6c5d&txTime=191825f0639
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=520177bc9dd6916a7d6fa86bdb3f8830&txTime=191b5f5b230
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=491c40d07978ba7046704a7844042ff6&txTime=19019f3714e
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=c180b67d43e34b97c970524c05ef3b4e&txTime=18ee6e4efc1
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=59b2d3f371597c07d47815034a0e6e78&txTime=19019c65629
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8?channel=1&t=1729302895&ttl=3600&key=1f2a26fb77ea41b518b07ee6f5c05d5c
东莞新闻综合,http://8.137.59.151:3000/guangdong/dongguang.php?id=xwzh
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
东莞生活资讯,http://8.137.59.151:3000/guangdong/dongguang.php?id=shzx
阳江1,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江2,https://live.yjtvw.com:8081/live/yjtv2.m3u8
清远文旅,https://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
清远新闻,https://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
湛江新闻,http://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
珠海新闻,https://publive.zhrct.com/zhtv1/zhtv1.m3u8?auth_key=1697183630-0-0-237458bc86c8bc697f92b9525a090953
珠海新闻,http://publive.zhrct.com/zhtv1/zhtv1.m3u8?auth_key=1697183630-0-0-237458bc86c8bc697f92b9525a090953
韶关新闻,https://live.sgmsw.cn/hls/lhx1FUeZg/playlist.m3u8
潮州民生,http://tv.zzlag.top:9003/hls/2/index.m3u8
潮州综合,http://tv.zzlag.top:9003/hls/1/index.m3u8
揭阳生活,http://tv.zzlag.top:9003/hls/6/index.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
揭阳综合,http://tv.zzlag.top:9003/hls/7/index.m3u8
揭阳综合,http://hls-jyrtv.jyrtv.tv/stjy2020/zhpd.m3u8
河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199?zguangd
河源公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6aaa27&tk=922ba46651d3
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
河源综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8947&tk=a0c4f6cfaba3
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
汕头综合,http://8.138.7.223/tv/gd.php?id=0401
汕头经济,http://8.138.7.223/tv/gd.php?id=0402


央视频道,#genre#
CCTV1,http://8.138.7.223/tv/ptbtv.php?id=27
CCTV1,http://8.138.7.223/tv/hot.php?id=1
CCTV2,http://8.138.7.223/tv/hot.php?id=2
CCTV2,http://8.138.7.223/tv/migu2.php?id=2
CCTV2,http://8.138.7.223/tv/migu.php?id=cctv2
CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
CCTV3,http://8.138.7.223/tv/migu8.php?id=5099c074952bff8ba34c81acbaa33ea7
CCTV4中文国际,http://8.138.7.223/tv/migu8.php?id=db976f7874fa07b13dff464bd707b0f2
CCTV5,http://8.138.7.223/tv/migu8.php?id=76d49a7fe74ad80d13a65e566fbaff03
CCTV5+,http://8.138.7.223/tv/migu8.php?id=49ffa6abb7be07ff004933081062887a
CCTV6,http://8.138.7.223/tv/migu8.php?id=9c33ef39a294f72a3913b1fddc93f9f7
CCTV7,http://8.138.7.223/tv/migu8.php?id=998130516f61f987a32f5b05e9058ee9
CCTV8,http://8.138.7.223/tv/migu8.php?id=58b791dae3e0541536bd15d22419bf65
CCTV9,http://8.138.7.223/tv/migu8.php?id=a48b656035c62d77e272ea987b5690f6
CCTV10,http://8.138.7.223/tv/migu8.php?id=50c2aba67e0291cd497bf36f377fbbff
CCTV11,http://8.138.7.223/tv/migu8.php?id=69f3e78a39ec1f0d65f2ddb8d98a12a6
CCTV12,http://8.138.7.223/tv/migu8.php?id=6a822ccee011fee0d96a46bed23bf8d6
CCTV13,http://8.138.7.223/tv/migu8.php?id=7619bb0ac390807471fc508a34eeea40
CCTV14,http://8.138.7.223/tv/migu8.php?id=6c55832ac08e5223cbf79aac6dec5d98
CCTV15,http://8.138.7.223/tv/migu8.php?id=452cc8ca57be9f52bfd55f60de90d02c
CCTV17,http://8.138.7.223/tv/migu8.php?id=4a755c47b7a7321bd9edcefce8923e16
CCTV4美洲,http://8.138.7.223/tv/migu8.php?id=45de6fabfc0d9dfd41de6ad5022d8fce
CCTV4欧洲,http://8.138.7.223/tv/migu8.php?id=66e1470c453536359985b7b9b8222742
CGTN纪录,http://8.138.7.223/tv/migu8.php?id=2b367141a90690336f104070714145c9
CGTN阿拉伯语,http://8.138.7.223/tv/migu8.php?id=ee049d44093ce170db64b51eac1d2f78
CGTN西班牙语,http://8.138.7.223/tv/migu8.php?id=3c4159bb5d8e37eed4f459dd2d270871
CGTN法语,http://8.138.7.223/tv/migu8.php?id=ca968e30d75e97aee66814d079acd6fd
CGTN俄语,http://8.138.7.223/tv/migu8.php?id=65c5ecaf4809d2ecadab18660c3ac6eb
卫视频道,#genre#
凤凰资讯,http://1.95.83.42:9908/fhx.php?id=fhzx
凤凰中文,http://1.95.83.42:9908/fhx.php?id=fhzw
凤凰香港,http://1.95.83.42:9908/fhx.php?id=fhhk
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&amp;wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&amp;wsMonitor=0
东南卫视,http://8.138.7.223/tv/hot.php?id=31
安徽卫视,http://8.138.7.223/tv/hot.php?id=30
东方卫视,http://8.138.7.223/tv/hot.php?id=27
东方卫视,http://8.138.7.223/tv/shtv.php?id=dfws
浙江卫视,http://8.138.7.223/tv/hot.php?id=29
浙江卫视,http://8.138.7.223/tv/zjws.m3u8
湖南卫视,http://8.138.7.223/tv/hot.php?id=36
江苏卫视,http://8.138.7.223/tv/dl/jstv.php?id=jsws
江苏卫视,http://8.138.7.223/tv/hot.php?id=28
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7e63e9&tk=922ba46651d3
兵团卫视,http://8.138.7.223/tv/btws.m3u8
兵团卫视,http://8.138.7.223/tv/hot.php?id=59
内蒙古卫视,http://8.138.7.223/tv/nmgws.m3u8
内蒙古卫视,http://8.138.7.223/tv/hot.php?id=23
北京卫视,http://8.138.7.223/tv/btv.php?id=2
吉林卫视,http://8.138.7.223/tv/hot.php?id=25
四川卫视,http://8.138.7.223/tv/hot.php?id=41
大湾区卫视,http://jnzq.ohoyee.com:9080/live/dwq.m3u8
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
天津卫视,http://8.138.7.223/tv/hot.php?id=20
宁夏卫视,http://8.138.7.223/tv/hot.php?id=48
山东卫视,http://8.138.7.223/tv/hot.php?id=33
山西卫视,http://8.138.7.223/tv/hot.php?id=22
广东卫视,http://8.138.7.223/tv/hot.php?id=37
广西卫视,http://8.138.7.223/tv/hot.php?id=38
新疆卫视,http://8.138.7.223/tv/hot.php?id=49
江西卫视,http://8.138.7.223/tv/hot.php?id=32
河北卫视,http://8.138.7.223/tv/hot.php?id=21
河南卫视,http://8.138.7.223/tv/hot.php?id=34
海南卫视,http://8.138.7.223/tv/hot.php?id=39
深圳卫视,http://8.138.7.223/tv/hot.php?id=54
湖北卫视,http://8.138.7.223/tv/hot.php?id=35
甘肃卫视,http://8.138.7.223/tv/hot.php?id=46
贵州卫视,http://8.138.7.223/tv/hot.php?id=42
辽宁卫视,http://8.138.7.223/tv/hot.php?id=24
重庆卫视,http://8.138.7.223/tv/hot.php?id=40
陕西卫视,http://8.138.7.223/tv/hot.php?id=45
青海卫视,http://8.138.7.223/tv/hot.php?id=47
黑龙江卫视,http://8.138.7.223/tv/hot.php?id=26
东方卫视,http://8.138.7.223/tv/migu8.php?id=50d94286a91a54aa991d852b86a3ec88
江苏卫视,http://8.138.7.223/tv/migu8.php?id=1929b19850d7a3046952b8d9bd198b23
广东卫视,http://8.138.7.223/tv/migu8.php?id=ce95a4ed1526e2d1e6c4629a20682f2f
江西卫视,http://8.138.7.223/tv/migu8.php?id=72e0faff01af71d26ea8ba4c62d4c23e
河南卫视,http://8.138.7.223/tv/migu8.php?id=30fcb62a15de6e22fbc4efde97cb6791
陕西卫视,http://8.138.7.223/tv/migu8.php?id=ff120dae8b23e2cb5a7b8c7c65bd4123
大湾区卫视,http://8.138.7.223/tv/migu8.php?id=414ce03a3640f44a4db96f6d485be5dc
湖北卫视,http://8.138.7.223/tv/migu8.php?id=87759623cbae83d727b06f6f0040c71d
吉林卫视,http://8.138.7.223/tv/migu8.php?id=631c36ff41a50d7a9891023938d7359d
青海卫视,http://8.138.7.223/tv/migu8.php?id=e5007c41aa833a230096acbaa762b5b9
东南卫视,http://8.138.7.223/tv/migu8.php?id=e1f45a56760a590902a1a2ef4859667f
海南卫视,http://8.138.7.223/tv/migu8.php?id=b756ac65ac87ef1a7f622bbaaede61ad
海峡卫视,http://8.138.7.223/tv/migu8.php?id=98395285f1edf12ae051f6e22728faca
